Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 830: loss 1.3981, time 30.31ms, mfu 11.71%
iter 840: loss 1.4006, time 30.20ms, mfu 11.77%
iter 850: loss 1.3953, time 30.40ms, mfu 11.82%
iter 860: loss 1.4043, time 30.46ms, mfu 11.86%
iter 870: loss 1.3961, time 30.35ms, mfu 11.90%
iter 880: loss 1.3707, time 30.42ms, mfu 11.94%
iter 890: loss 1.3896, time 30.31ms, mfu 11.97%
iter 900: loss 1.3742, time 30.32ms, mfu 12.00%
iter 910: loss 1.3208, time 30.49ms, mfu 12.03%
iter 920: loss 1.3653, time 30.37ms, mfu 12.05%
iter 930: loss 1.3573, time 30.49ms, mfu 12.07%
iter 940: loss 1.3483, time 30.32ms, mfu 12.09%
iter 950: loss 1.3555, time 30.48ms, mfu 12.10%
iter 960: loss 1.3692, time 30.41ms, mfu 12.12%
iter 970: loss 1.3657, time 30.39ms, mfu 12.13%
iter 980: loss 1.3614, time 30.52ms, mfu 12.14%
iter 990: loss 1.3435, time 30.51ms, mfu 12.15%
step 1000: train loss 1.2770, val loss 1.5202
saving checkpoint to out-shakespeare-char
iter 1000: loss 1.3341, time 4723.12ms, mfu 10.94%
iter 1010: loss 1.3402, time 30.78ms, mfu 11.06%
iter 1020: loss 1.3137, time 30.55ms, mfu 11.17%
iter 1030: loss 1.3385, time 30.39ms, mfu 11.28%
iter 1040: loss 1.3613, time 30.37ms, mfu 11.38%
iter 1050: loss 1.2963, time 30.25ms, mfu 11.47%
iter 1060: loss 1.3464, time 30.38ms, mfu 11.55%
iter 1070: loss 1.3363, time 30.42ms, mfu 11.62%
iter 1080: loss 1.3381, time 30.39ms, mfu 11.69%
iter 1090: loss 1.3583, time 30.25ms, mfu 11.75%
iter 1100: loss 1.3211, time 30.38ms, mfu 11.80%
iter 1110: loss 1.3033, time 30.40ms, mfu 11.85%
iter 1120: loss 1.3023, time 30.39ms, mfu 11.89%
iter 1130: loss 1.2991, time 30.39ms, mfu 11.92%
iter 1140: loss 1.3013, time 30.37ms, mfu 11.96%
iter 1150: loss 1.3087, time 30.39ms, mfu 11.99%
iter 1160: loss 1.3279, time 30.38ms, mfu 12.02%
iter 1170: loss 1.3014, time 30.39ms, mfu 12.04%
iter 1180: loss 1.3256, time 30.38ms, mfu 12.06%
iter 1190: loss 1.2716, time 30.34ms, mfu 12.09%
iter 1200: loss 1.2946, time 30.53ms, mfu 12.10%
iter 1210: loss 1.2697, time 30.57ms, mfu 12.11%
iter 1220: loss 1.3147, time 30.37ms, mfu 12.12%
iter 1230: loss 1.3000, time 30.25ms, mfu 12.14%
iter 1240: loss 1.3039, time 30.40ms, mfu 12.15%
step 1250: train loss 1.2073, val loss 1.4900
saving checkpoint to out-shakespeare-char
iter 1250: loss 1.2741, time 4714.32ms, mfu 10.95%
iter 1260: loss 1.2852, time 30.81ms, mfu 11.06%
iter 1270: loss 1.2677, time 30.86ms, mfu 11.16%
iter 1280: loss 1.2604, time 30.52ms, mfu 11.27%
iter 1290: loss 1.2943, time 30.65ms, mfu 11.36%
iter 1300: loss 1.3027, time 30.49ms, mfu 11.44%
iter 1310: loss 1.2441, time 30.31ms, mfu 11.53%
iter 1320: loss 1.3061, time 30.34ms, mfu 11.60%
iter 1330: loss 1.2701, time 30.30ms, mfu 11.67%
iter 1340: loss 1.3047, time 30.55ms, mfu 11.73%
iter 1350: loss 1.2574, time 30.34ms, mfu 11.78%
iter 1360: loss 1.2815, time 30.46ms, mfu 11.83%
iter 1370: loss 1.2635, time 30.34ms, mfu 11.87%
iter 1380: loss 1.2662, time 30.54ms, mfu 11.90%
iter 1390: loss 1.2518, time 30.26ms, mfu 11.95%
iter 1400: loss 1.2584, time 30.28ms, mfu 11.98%
iter 1410: loss 1.2540, time 30.52ms, mfu 12.00%
iter 1420: loss 1.2751, time 30.51ms, mfu 12.03%
iter 1430: loss 1.2417, time 30.47ms, mfu 12.05%
iter 1440: loss 1.2599, time 30.11ms, mfu 12.08%
iter 1450: loss 1.2316, time 30.44ms, mfu 12.10%
iter 1460: loss 1.2415, time 30.42ms, mfu 12.11%
iter 1470: loss 1.2279, time 30.34ms, mfu 12.13%
iter 1480: loss 1.2223, time 30.50ms, mfu 12.14%
iter 1490: loss 1.2408, time 30.31ms, mfu 12.15%
step 1500: train loss 1.1558, val loss 1.4759
saving checkpoint to out-shakespeare-char
iter 1500: loss 1.1839, time 4722.67ms, mfu 10.94%
iter 1510: loss 1.2426, time 31.30ms, mfu 11.04%
iter 1520: loss 1.2225, time 30.76ms, mfu 11.15%
iter 1530: loss 1.2581, time 30.55ms, mfu 11.25%
iter 1540: loss 1.1954, time 30.08ms, mfu 11.37%
iter 1550: loss 1.2385, time 30.59ms, mfu 11.45%
iter 1560: loss 1.2157, time 30.35ms, mfu 11.53%
iter 1570: loss 1.2379, time 30.33ms, mfu 11.61%
iter 1580: loss 1.2092, time 30.35ms, mfu 11.67%
iter 1590: loss 1.1966, time 30.43ms, mfu 11.73%
iter 1600: loss 1.1951, time 30.39ms, mfu 11.78%
iter 1610: loss 1.2398, time 30.71ms, mfu 11.82%
iter 1620: loss 1.1909, time 30.51ms, mfu 11.86%
iter 1630: loss 1.2114, time 30.77ms, mfu 11.88%
iter 1640: loss 1.2070, time 30.55ms, mfu 11.91%
iter 1650: loss 1.1834, time 30.53ms, mfu 11.94%
iter 1660: loss 1.2288, time 30.61ms, mfu 11.97%
iter 1670: loss 1.2056, time 30.38ms, mfu 12.00%
iter 1680: loss 1.2009, time 30.39ms, mfu 12.02%
iter 1690: loss 1.2020, time 30.37ms, mfu 12.05%
iter 1700: loss 1.1875, time 30.43ms, mfu 12.07%
iter 1710: loss 1.1791, time 30.43ms, mfu 12.09%
iter 1720: loss 1.1880, time 30.62ms, mfu 12.09%
iter 1730: loss 1.2053, time 30.65ms, mfu 12.10%
iter 1740: loss 1.1762, time 30.49ms, mfu 12.11%
step 1750: train loss 1.1086, val loss 1.4691
saving checkpoint to out-shakespeare-char
iter 1750: loss 1.1832, time 4720.25ms, mfu 10.91%
iter 1760: loss 1.1892, time 30.96ms, mfu 11.02%
iter 1770: loss 1.1962, time 30.80ms, mfu 11.13%
iter 1780: loss 1.1931, time 30.57ms, mfu 11.23%
iter 1790: loss 1.1984, time 30.55ms, mfu 11.33%
iter 1800: loss 1.1785, time 30.70ms, mfu 11.41%
iter 1810: loss 1.1600, time 30.65ms, mfu 11.49%
iter 1820: loss 1.1745, time 30.59ms, mfu 11.56%
iter 1830: loss 1.1736, time 30.53ms, mfu 11.62%
iter 1840: loss 1.1623, time 30.49ms, mfu 11.68%
iter 1850: loss 1.1619, time 30.75ms, mfu 11.72%
iter 1860: loss 1.1817, time 30.73ms, mfu 11.76%
iter 1870: loss 1.1417, time 30.40ms, mfu 11.81%
iter 1880: loss 1.1884, time 30.57ms, mfu 11.85%
iter 1890: loss 1.1810, time 30.63ms, mfu 11.88%
iter 1900: loss 1.1332, time 30.55ms, mfu 11.91%
iter 1910: loss 1.1717, time 30.51ms, mfu 11.94%
iter 1920: loss 1.1690, time 30.70ms, mfu 11.96%
iter 1930: loss 1.1453, time 30.43ms, mfu 11.99%
iter 1940: loss 1.1307, time 30.37ms, mfu 12.02%
iter 1950: loss 1.1443, time 30.55ms, mfu 12.04%
iter 1960: loss 1.1496, time 30.62ms, mfu 12.05%
iter 1970: loss 1.1537, time 30.52ms, mfu 12.07%
iter 1980: loss 1.1579, time 30.57ms, mfu 12.08%
iter 1990: loss 1.1572, time 30.65ms, mfu 12.09%
step 2000: train loss 1.0622, val loss 1.4793
iter 2000: loss 1.1325, time 4509.25ms, mfu 10.89%
iter 2010: loss 1.1283, time 31.40ms, mfu 10.98%
iter 2020: loss 1.1232, time 31.24ms, mfu 11.08%
iter 2030: loss 1.1599, time 31.02ms, mfu 11.17%
iter 2040: loss 1.1398, time 30.78ms, mfu 11.27%
iter 2050: loss 1.1146, time 30.84ms, mfu 11.35%
iter 2060: loss 1.1030, time 30.73ms, mfu 11.42%
iter 2070: loss 1.1228, time 30.48ms, mfu 11.50%
iter 2080: loss 1.1245, time 30.61ms, mfu 11.57%
iter 2090: loss 1.1352, time 30.90ms, mfu 11.62%
iter 2100: loss 1.1297, time 30.49ms, mfu 11.68%
iter 2110: loss 1.1234, time 30.62ms, mfu 11.73%
iter 2120: loss 1.1410, time 30.63ms, mfu 11.77%
iter 2130: loss 1.1403, time 30.47ms, mfu 11.82%
iter 2140: loss 1.1410, time 30.82ms, mfu 11.85%
iter 2150: loss 1.1280, time 30.66ms, mfu 11.88%
iter 2160: loss 1.1472, time 30.45ms, mfu 11.91%
iter 2170: loss 1.1416, time 30.62ms, mfu 11.94%
iter 2180: loss 1.1194, time 30.66ms, mfu 11.96%
iter 2190: loss 1.1135, time 30.47ms, mfu 11.99%
iter 2200: loss 1.1238, time 30.62ms, mfu 12.01%
iter 2210: loss 1.1177, time 30.65ms, mfu 12.02%
iter 2220: loss 1.1304, time 30.60ms, mfu 12.04%
iter 2230: loss 1.1236, time 30.66ms, mfu 12.05%
iter 2240: loss 1.1265, time 30.63ms, mfu 12.06%
step 2250: train loss 1.0133, val loss 1.4761
iter 2250: loss 1.1069, time 4513.36ms, mfu 10.86%
iter 2260: loss 1.1132, time 31.42ms, mfu 10.96%
iter 2270: loss 1.1368, time 31.40ms, mfu 11.05%
iter 2280: loss 1.0944, time 31.03ms, mfu 11.15%
iter 2290: loss 1.1452, time 30.73ms, mfu 11.25%
iter 2300: loss 1.1143, time 30.90ms, mfu 11.33%
iter 2310: loss 1.0976, time 30.65ms, mfu 11.41%
iter 2320: loss 1.0941, time 30.54ms, mfu 11.49%
iter 2330: loss 1.1024, time 30.59ms, mfu 11.56%
iter 2340: loss 1.1213, time 30.55ms, mfu 11.62%
iter 2350: loss 1.1065, time 30.59ms, mfu 11.68%
iter 2360: loss 1.1134, time 31.07ms, mfu 11.71%
iter 2370: loss 1.0983, time 30.81ms, mfu 11.75%
iter 2380: loss 1.0871, time 30.55ms, mfu 11.79%
iter 2390: loss 1.0855, time 30.66ms, mfu 11.83%
iter 2400: loss 1.0848, time 30.33ms, mfu 11.88%
iter 2410: loss 1.0652, time 30.66ms, mfu 11.90%
iter 2420: loss 1.0844, time 30.65ms, mfu 11.93%
iter 2430: loss 1.0566, time 30.52ms, mfu 11.96%
iter 2440: loss 1.0659, time 30.66ms, mfu 11.98%
iter 2450: loss 1.0752, time 30.63ms, mfu 11.99%
iter 2460: loss 1.0882, time 30.54ms, mfu 12.02%
iter 2470: loss 1.0937, time 30.64ms, mfu 12.03%
iter 2480: loss 1.0867, time 30.82ms, mfu 12.04%
iter 2490: loss 1.0544, time 30.52ms, mfu 12.05%
step 2500: train loss 0.9623, val loss 1.4888
iter 2500: loss 1.0837, time 4521.02ms, mfu 10.86%
iter 2510: loss 1.0782, time 31.55ms, mfu 10.95%
iter 2520: loss 1.0533, time 31.62ms, mfu 11.04%
iter 2530: loss 1.0548, time 30.85ms, mfu 11.14%
iter 2540: loss 1.0589, time 30.76ms, mfu 11.24%
iter 2550: loss 1.0717, time 31.14ms, mfu 11.31%
iter 2560: loss 1.0584, time 30.93ms, mfu 11.38%
iter 2570: loss 1.0737, time 30.60ms, mfu 11.46%
iter 2580: loss 1.0767, time 30.65ms, mfu 11.53%
iter 2590: loss 1.0741, time 30.72ms, mfu 11.59%
iter 2600: loss 1.0638, time 30.66ms, mfu 11.65%
iter 2610: loss 1.0535, time 30.63ms, mfu 11.70%
iter 2620: loss 1.0481, time 30.77ms, mfu 11.74%
iter 2630: loss 1.0261, time 30.65ms, mfu 11.78%
iter 2640: loss 1.0425, time 30.54ms, mfu 11.82%
iter 2650: loss 1.0684, time 30.77ms, mfu 11.85%
iter 2660: loss 1.0503, time 30.65ms, mfu 11.88%
iter 2670: loss 1.0227, time 30.61ms, mfu 11.91%
iter 2680: loss 1.0486, time 30.70ms, mfu 11.94%
iter 2690: loss 1.0541, time 30.64ms, mfu 11.96%
iter 2700: loss 1.0238, time 30.71ms, mfu 11.98%
iter 2710: loss 1.0487, time 30.93ms, mfu 11.98%
iter 2720: loss 1.0429, time 30.62ms, mfu 12.00%
iter 2730: loss 1.0545, time 30.78ms, mfu 12.01%
iter 2740: loss 1.0248, time 30.68ms, mfu 12.03%
step 2750: train loss 0.9164, val loss 1.5141
iter 2750: loss 1.0309, time 4527.61ms, mfu 10.83%
iter 2760: loss 1.0304, time 31.61ms, mfu 10.93%
iter 2770: loss 1.0235, time 31.41ms, mfu 11.02%
iter 2780: loss 1.0164, time 31.08ms, mfu 11.12%
iter 2790: loss 1.0415, time 30.90ms, mfu 11.21%
iter 2800: loss 1.0156, time 30.89ms, mfu 11.30%
iter 2810: loss 1.0514, time 30.87ms, mfu 11.37%
iter 2820: loss 1.0297, time 30.62ms, mfu 11.45%
iter 2830: loss 1.0354, time 30.87ms, mfu 11.52%
iter 2840: loss 0.9921, time 30.68ms, mfu 11.58%
iter 2850: loss 1.0327, time 30.58ms, mfu 11.64%
iter 2860: loss 1.0201, time 30.67ms, mfu 11.69%
iter 2870: loss 1.0111, time 30.85ms, mfu 11.73%
iter 2880: loss 1.0378, time 30.81ms, mfu 11.77%
iter 2890: loss 1.0212, time 30.85ms, mfu 11.80%
iter 2900: loss 0.9948, time 30.73ms, mfu 11.83%
iter 2910: loss 1.0362, time 30.95ms, mfu 11.85%
iter 2920: loss 1.0107, time 30.73ms, mfu 11.88%
iter 2930: loss 1.0019, time 30.84ms, mfu 11.90%
iter 2940: loss 0.9961, time 30.71ms, mfu 11.92%
iter 2950: loss 1.0210, time 30.61ms, mfu 11.95%
iter 2960: loss 0.9898, time 30.87ms, mfu 11.96%
iter 2970: loss 0.9935, time 30.76ms, mfu 11.97%
iter 2980: loss 0.9962, time 30.69ms, mfu 11.99%
iter 2990: loss 0.9820, time 30.89ms, mfu 12.00%
step 3000: train loss 0.8708, val loss 1.5295
iter 3000: loss 0.9866, time 4529.58ms, mfu 10.81%
iter 3010: loss 0.9981, time 31.58ms, mfu 10.91%
iter 3020: loss 0.9949, time 31.42ms, mfu 11.00%
iter 3030: loss 1.0052, time 31.05ms, mfu 11.10%
iter 3040: loss 1.0175, time 30.56ms, mfu 11.21%
iter 3050: loss 0.9811, time 30.83ms, mfu 11.30%
iter 3060: loss 0.9977, time 30.86ms, mfu 11.38%
iter 3070: loss 1.0184, time 30.55ms, mfu 11.46%
iter 3080: loss 0.9955, time 30.85ms, mfu 11.52%
iter 3090: loss 0.9885, time 30.96ms, mfu 11.57%
iter 3100: loss 1.0028, time 30.85ms, mfu 11.62%
iter 3110: loss 0.9716, time 30.53ms, mfu 11.68%
iter 3120: loss 0.9985, time 30.85ms, mfu 11.72%
iter 3130: loss 0.9796, time 30.83ms, mfu 11.76%
iter 3140: loss 0.9856, time 30.65ms, mfu 11.80%
iter 3150: loss 1.0065, time 30.94ms, mfu 11.82%
iter 3160: loss 1.0081, time 30.70ms, mfu 11.85%
iter 3170: loss 0.9565, time 30.73ms, mfu 11.88%
iter 3180: loss 0.9725, time 30.57ms, mfu 11.91%
iter 3190: loss 0.9978, time 30.84ms, mfu 11.93%
iter 3200: loss 0.9632, time 30.92ms, mfu 11.94%
iter 3210: loss 0.9724, time 30.75ms, mfu 11.96%
iter 3220: loss 0.9636, time 30.82ms, mfu 11.97%
iter 3230: loss 0.9552, time 30.69ms, mfu 11.99%
iter 3240: loss 0.9531, time 30.56ms, mfu 12.01%
step 3250: train loss 0.8258, val loss 1.5597
iter 3250: loss 0.9718, time 4528.41ms, mfu 10.82%
iter 3260: loss 0.9698, time 31.47ms, mfu 10.92%
iter 3270: loss 0.9792, time 31.67ms, mfu 11.00%
iter 3280: loss 0.9561, time 31.24ms, mfu 11.10%
iter 3290: loss 0.9406, time 31.19ms, mfu 11.18%
iter 3300: loss 0.9526, time 30.99ms, mfu 11.27%
iter 3310: loss 0.9507, time 31.06ms, mfu 11.34%
iter 3320: loss 0.9660, time 30.68ms, mfu 11.42%
iter 3330: loss 0.9650, time 30.79ms, mfu 11.49%
iter 3340: loss 0.9529, time 31.17ms, mfu 11.53%
iter 3350: loss 0.9609, time 30.67ms, mfu 11.60%
iter 3360: loss 0.9308, time 30.68ms, mfu 11.65%
iter 3370: loss 0.9568, time 30.98ms, mfu 11.69%
iter 3380: loss 0.9518, time 30.57ms, mfu 11.74%
iter 3390: loss 0.9558, time 30.67ms, mfu 11.78%
iter 3400: loss 0.9578, time 30.87ms, mfu 11.81%
iter 3410: loss 0.9448, time 30.88ms, mfu 11.83%
iter 3420: loss 0.9496, time 30.56ms, mfu 11.87%
iter 3430: loss 0.9461, time 30.67ms, mfu 11.90%
iter 3440: loss 0.9882, time 31.00ms, mfu 11.91%
iter 3450: loss 0.9596, time 30.76ms, mfu 11.93%
iter 3460: loss 0.9553, time 30.85ms, mfu 11.95%
iter 3470: loss 0.9399, time 30.71ms, mfu 11.96%
iter 3480: loss 0.9550, time 30.86ms, mfu 11.98%
iter 3490: loss 0.9206, time 30.70ms, mfu 11.99%
step 3500: train loss 0.7881, val loss 1.5755
iter 3500: loss 0.9112, time 4535.10ms, mfu 10.80%
iter 3510: loss 0.9245, time 31.63ms, mfu 10.90%
iter 3520: loss 0.9303, time 31.53ms, mfu 10.99%
iter 3530: loss 0.9534, time 31.05ms, mfu 11.09%
iter 3540: loss 0.9348, time 30.90ms, mfu 11.19%
iter 3550: loss 0.9221, time 30.88ms, mfu 11.28%
iter 3560: loss 0.9511, time 31.07ms, mfu 11.35%
iter 3570: loss 0.9461, time 30.74ms, mfu 11.43%
iter 3580: loss 0.9364, time 30.78ms, mfu 11.49%
iter 3590: loss 0.9317, time 31.04ms, mfu 11.54%
iter 3600: loss 0.9271, time 30.77ms, mfu 11.60%
iter 3610: loss 0.9171, time 30.68ms, mfu 11.66%
iter 3620: loss 0.9086, time 30.88ms, mfu 11.70%
iter 3630: loss 0.9218, time 30.81ms, mfu 11.74%
iter 3640: loss 0.9196, time 30.65ms, mfu 11.78%
iter 3650: loss 0.9116, time 30.83ms, mfu 11.81%
iter 3660: loss 0.9421, time 30.88ms, mfu 11.84%
iter 3670: loss 0.9477, time 30.75ms, mfu 11.86%
iter 3680: loss 0.9060, time 30.81ms, mfu 11.89%
iter 3690: loss 0.9457, time 30.90ms, mfu 11.90%
iter 3700: loss 0.8725, time 30.81ms, mfu 11.92%
iter 3710: loss 0.8917, time 30.66ms, mfu 11.95%
iter 3720: loss 0.9132, time 30.94ms, mfu 11.96%
iter 3730: loss 0.9027, time 30.97ms, mfu 11.96%
iter 3740: loss 0.9076, time 30.89ms, mfu 11.97%
step 3750: train loss 0.7471, val loss 1.6061
iter 3750: loss 0.9068, time 4526.71ms, mfu 10.78%
iter 3760: loss 0.9468, time 31.57ms, mfu 10.89%
iter 3770: loss 0.9345, time 31.28ms, mfu 10.99%
iter 3780: loss 0.9253, time 31.22ms, mfu 11.08%
iter 3790: loss 0.9096, time 31.15ms, mfu 11.17%
iter 3800: loss 0.9228, time 30.91ms, mfu 11.26%
iter 3810: loss 0.9295, time 30.87ms, mfu 11.34%
iter 3820: loss 0.8894, time 30.69ms, mfu 11.42%
iter 3830: loss 0.8997, time 31.14ms, mfu 11.48%
iter 3840: loss 0.8938, time 30.89ms, mfu 11.53%
iter 3850: loss 0.8902, time 31.01ms, mfu 11.58%
iter 3860: loss 0.8776, time 30.65ms, mfu 11.64%
iter 3870: loss 0.8908, time 30.89ms, mfu 11.68%
iter 3880: loss 0.8962, time 31.02ms, mfu 11.72%
iter 3890: loss 0.8880, time 30.74ms, mfu 11.76%
iter 3900: loss 0.8971, time 30.80ms, mfu 11.79%
iter 3910: loss 0.8863, time 30.79ms, mfu 11.82%
iter 3920: loss 0.8820, time 30.71ms, mfu 11.85%
iter 3930: loss 0.8923, time 30.75ms, mfu 11.88%
iter 3940: loss 0.8771, time 31.01ms, mfu 11.89%
iter 3950: loss 0.8811, time 30.70ms, mfu 11.92%
iter 3960: loss 0.9078, time 30.70ms, mfu 11.94%
iter 3970: loss 0.8960, time 30.88ms, mfu 11.95%
